Run,Start Time,Stop Time,Elapsed time,Setup,Software Version,Output data format version,Concentrator 0,FPGA FW revision,SW revision,PID,Board 0,Model,uC FW revision,Board 1,Board 2,Board 3,Board 4,Board 5,Board 6,Board 7,Config file,Open[0] eth,Open[1] eth,Open[2] eth,Open[3] eth,Open[4] eth,Open[5] eth,Open[6] eth,Open[7] eth,HV_Vbias,HV_Imax,HV_Adjust_Range,HV_IndivAdj,TempSensType,TempFeedbackCoeff,EnableTempFeedback,StartRunMode,StopRunMode,EventBuildingMode,TstampCoincWindow,PresetTime,PresetCounts,JobFirstRun,JobLastRun,RunSleep,EnableJobs,RunNumber_AutoIncr,DataAnalysis,DataFilePath,OF_OutFileUnit,OF_EnMaxSize,OF_MaxSize,OF_ListLL,OF_ListBin,OF_ListAscii,OF_ListCSV,OF_Sync,OF_ServiceInfo,OF_RunInfo,OF_SpectHisto,OF_ToAHisto,OF_ToTHisto,OF_MCS,OF_Staircase,AcquisitionMode,EnableToT,BunchTrgSource,VetoSource,ValidationSource,ValidationMode,CountingMode,ChTrg_Width,EnableCntZeroSuppr,TrgIdMode,TriggerLogic,Tlogic_Width,MajorityLevel,PtrgPeriod,TrefSource,TrefWindow,TrefDelay,T0_Out,T1_Out,ChEnableMask0,ChEnableMask1,FastShaperInput,TD_CoarseThreshold,TD_FineThreshold,Hit_HoldOff,Tlogic_Mask0,Tlogic_Mask1,QD_CoarseThreshold,QD_FineThreshold,Q_DiscrMask0,Q_DiscrMask1,GainSelect,HG_Gain,LG_Gain,Pedestal,ZS_Threshold_LG,ZS_Threshold_HG,HG_ShapingTime,LG_ShapingTime,HoldDelay,MuxClkPeriod,EHistoNbin,ToAHistoNbin,ToARebin,ToAHistoMin,MCSHistoNbin,AnalogProbe0,DigitalProbe0,ProbeChannel0,AnalogProbe1,DigitalProbe1,ProbeChannel1,TestPulseSource,TestPulseAmplitude,TestPulseDestination,TestPulsePreamp,Tlogic_Mask0_0,Tlogic_Mask1_0,Tlogic_Mask0_1,Tlogic_Mask1_1,Elapsed (s),NumParts,NumTriggers,TotalSize_MB,DebugLogMask
511,10/09/2024 06:42,10/09/2024 07:24,2538.326 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,2538.326,1,25646,344.56,
512,10/09/2024 07:32,10/09/2024 07:33,7.516 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,7.516,1,94,1.11,
513,10/09/2024 07:33,10/09/2024 08:33,3631.395 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3631.395,1,25059,336.68,
514,10/09/2024 08:35,10/09/2024 09:01,1520.419 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1520.419,1,24083,323.56,
515,10/09/2024 13:11,10/09/2024 13:11,29.025 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,29.025,1,264,3.1,
516,10/09/2024 13:11,10/09/2024 14:10,3491.809 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3491.809,1,38281,514.32,
517,10/09/2024 14:11,10/09/2024 14:56,2689.724 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,2689.724,1,25760,346.1,
518,10/09/2024 14:58,10/09/2024 14:58,10.738 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,10.738,1,252,2.96,
520,10/09/2024 15:14,10/09/2024 15:56,2505.040 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,2505.04,1,25250,339.24,
521,10/09/2024 15:58,10/09/2024 16:00,104.154 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,PTRG,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,104.154,1,104155,1399.35,
522,10/09/2024 16:13,10/09/2024 16:21,530.429 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,530.429,1,2850,38.29,
524,10/09/2024 16:25,10/09/2024 17:19,3265.249 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3265.249,1,24810,333.33,
525,10/09/2024 17:31,10/09/2024 18:30,3551.938 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,46,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3551.938,1,25283,339.69,
526,10/09/2024 18:32,10/09/2024 19:24,3126.736 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3126.736,1,25115,337.43,
527,10/09/2024 19:24,10/09/2024 20:16,3069.828 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3069.828,1,25505,342.67,
528,10/09/2024 20:17,10/09/2024 20:18,114.615 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,PTRG,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,114.615,1,114616,1539.9,
529,10/09/2024 20:26,10/09/2024 21:58,5535.139 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,5535.139,1,25178,338.28,
530,10/09/2024 21:59,10/09/2024 22:26,1602.023 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1602.023,1,11173,150.11,
531,10/09/2024 22:29,10/09/2024 22:30,20.401 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,20.401,1,217,2.55,
532,10/09/2024 22:30,10/09/2024 22:30,11.811 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,11.811,1,222,2.61,
533,10/09/2024 22:30,10/09/2024 22:54,1464.584 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,1464.584,1,15477,207.94,
534,10/09/2024 22:56,10/09/2024 22:56,3.221 s,,Janus 3.6.0,3.3,,6.0 (Build = 8329),,21382,,DT5202,21071501,,,,,,,,Janus_Config.txt,192.168.50.1,192.168.50.2,192.168.50.3,192.168.50.4,192.168.50.5,192.168.50.6,192.168.50.7,192.168.50.8,45,10.0 mA,4.5,255,TMP37,35,0,ASYNC,MANUAL,DISABLED,100 ns,45 m,100000,1,5,0 s,0,1,ALL,DataFiles,LSB,0,1 GB,DISABLED,1,1,0,1,1,1,0,0,0,0,0,SPECTROSCOPY,1,T0-IN,DISABLED,T0-IN,DISABLED,SINGLES,100 ns,1,TRIGGER_CNT,MAJ32_AND2,100,1,1 ms,T1-IN,1.0 us,0 ns,ZERO,ZERO,0xFFFFFFFF,0xFFFFFFFF,HG-PA,350,0,1000,0xFF00,0xFF0000,250,0,0xFFFFFFFF,0xFFFFFFFF,BOTH,50,50,50,0,0,87.5 ns,87.5 ns,0,300 ns,4K,4K,1,0 ns,4K,OFF,OFF,50,OFF,OFF,50,OFF,200,ALL,BOTH,0xFF00,0xFF0000,,,3.221,1,287,3.37,
